"BusNum","BusNum.1","LineCircuit","BranchDeviceType","ConsolidateBranch","LineStatus","NormLineStatus","SeriesCapStatus","LineMeter","LineR","LineX","LineC","LineG","LineLength","LineMonEle"
10145,10193,1,"Line","","Closed","Closed","NO",10145,0.0130242506966539,0.0104029514691294,0.000188895424240397,0,2.28877544403076,"YES"
10146,10147,1,"Line","","Closed","Closed","NO",10146,0.00180873397224698,0.00130825088254712,0,0,0,"YES"
10193,10147,1,"Line","","Closed","Closed","NO",10193,0.0091789881186681,0.00813827973011625,0.000337227418584591,0,2.66424489021301,"YES"
10149,10152,1,"TransformerWinding","","Closed","Closed","NO",10149,0.00380401975920818,0.0159063614966687,0,0,0,"YES"
10150,10152,1,"TransformerWinding","","Closed","Closed","NO",10150,0.0429250045297114,0.179489311525066,0,0,0,"YES"
10151,10152,1,"TransformerWinding","","Closed","Closed","NO",10151,0.0429250045297114,0.179489311525066,0,0,0,"YES"
10153,10164,1,"Line","","Closed","Closed","NO",10153,0.00854524387185121,0.00852756132068493,0.000388296983733876,0,2.79452681541443,"YES"
10154,10184,1,"Line","","Closed","Closed","NO",10154,0.0259544701901152,0.0260413042290071,0.000615793652536165,0,5.75500917434692,"YES"
10155,10156,1,"Line","","Closed","Closed","NO",10155,0.00199466308774973,0.00124144547952454,0,0,0,"YES"
10155,10164,1,"Line","","Closed","Closed","NO",10155,0.0170967171506564,0.0110657843101867,0.000333812256733887,0,2.98305487632751,"YES"
10157,10158,1,"Line","","Closed","Closed","NO",10157,0.00161463271167212,0.00134410050646867,0,0,0,"YES"
10158,10159,1,"Line","","Closed","Closed","NO",10158,0.021950371784776,0.017915304928449,0.000640081820545577,0,5.15137624740601,"YES"
10158,10184,1,"Line","","Closed","Closed","NO",10158,0.0106270793609375,0.00752034135702961,0.000840967661920324,0,4.05582141876221,"YES"
10220,10158,1,"Line","","Closed","Closed","NO",10220,0.00862307194322597,0.00958915442460699,0.000363081642609445,0,2.99605345726013,"YES"
10208,10159,1,"Line","","Closed","Closed","NO",10208,0.00332046687408268,0.00376634005596974,0.00136968396926998,0,3.43593168258667,"YES"
10160,10272,1,"Line","","Closed","Closed","NO",10160,0.0308552659974683,0.0220292135141599,0.000539016697168605,0,5.65596961975098,"YES"
10161,10162,1,"Line","","Closed","Closed","NO",10161,0.00224307759391452,0.00131252214437023,0,0,0,"YES"
10161,10163,1,"Line","","Closed","Closed","NO",10161,0.00202809192601138,0.0012299006717762,0,0,0,"YES"
10235,10163,1,"Line","","Closed","Closed","NO",10235,0.0287303743649131,0.0217350568265721,0.000382460930751194,0,3.8227813243866,"YES"
10164,10169,1,"Line","","Closed","Closed","NO",10164,0.0130825879424365,0.0103579885090025,0.00168126729338496,0,6.23489141464233,"YES"
10165,10166,1,"Line","","Closed","Closed","NO",10165,0.00197357715111556,0.00133602338167247,0,0,0,"YES"
10199,10165,1,"Line","","Closed","Closed","NO",10199,0.015395753609101,0.0151589526148661,0.000823812184965824,0,4.92168807983398,"YES"
10165,10250,1,"Line","","Closed","Closed","NO",10165,0.0416132674011169,0.0298555489297005,0.000823979261081638,0,8.04082107543945,"YES"
10167,11049,1,"Line","","Closed","Closed","NO",10167,0.0225752425952706,0.0170786732411831,0.00252142916754378,0,10.512077331543,"YES"
10167,13301,1,"Line","","Closed","Closed","NO",10167,0.0140490873685232,0.0118223647197726,0.000512330038146062,0,3.77358198165894,"YES"
10167,13303,1,"Line","","Closed","Closed","NO",10167,0.0119179593040273,0.00861284208150539,0.000178874779024951,0,2.03404116630554,"YES"
10167,13304,1,"Line","","Closed","Closed","NO",10167,0.0145147877866728,0.0127669015182793,0.00147560282849115,0,6.46316814422607,"YES"
10168,10761,1,"Line","","Closed","Closed","NO",10168,0.020958891505993,0.0175789185458403,0.00203315466498019,0,9.23031330108643,"YES"
10168,13337,1,"Line","","Closed","Closed","NO",10168,0.00284281168482054,0.00254346611756391,0.000208788836210848,0,1.1036182641983,"YES"
10168,13347,1,"Line","","Closed","Closed","NO",10168,0.0165449325455157,0.0143468400493089,0.000602963453576156,0,4.42265510559082,"YES"
10169,10170,1,"Line","","Closed","Closed","NO",10169,0.00198905078197094,0.00119588535341131,0,0,0,"YES"
10169,10837,1,"Line","","Closed","Closed","NO",10169,0.0263132186982891,0.0318725187860286,0.000836290626707834,0,8.08679485321045,"YES"
10250,10171,1,"Line","","Closed","Closed","NO",10250,0.0084891827217586,0.00895461151951081,0.000144250497459647,0,1.8853325843811,"YES"
10258,10171,1,"Line","","Closed","Closed","NO",10258,0.0133238742824117,0.0143967130408791,0.000273227812966975,0,3.0251476764679,"YES"
10171,10298,1,"Line","","Closed","Closed","NO",10171,0.018892393319114,0.0184462882285545,0.000971978079346174,0,6.35426139831543,"YES"
10171,10839,1,"Line","","Closed","Closed","NO",10171,0.00644209720749473,0.00692318874804695,0.000177703259659376,0,1.58586478233337,"YES"
10172,10173,1,"Line","","Closed","Closed","NO",10172,0.00183310189485388,0.00128083141232812,0,0,0,"YES"
10172,10174,1,"Line","","Closed","Closed","NO",10172,0.00191281233336732,0.00137117109476732,0,0,0,"YES"
10190,10173,1,"Line","","Closed","Closed","NO",10190,0.020096939688185,0.0193780341169019,0.000617342274819965,0,5.31075763702393,"YES"
10173,10935,1,"Line","","Closed","Closed","NO",10173,0.0383951490949457,0.0358149979260575,0.00664175881592394,0,24.4643688201904,"YES"
10175,10176,1,"Line","","Closed","Closed","NO",10175,0.00200697503552957,0.00135355443062231,0,0,0,"YES"
10176,10741,1,"Line","","Closed","Closed","NO",10176,0.0601267908939088,0.0628170416292585,0.00358509805753272,0,22.8591442108154,"YES"
10177,13289,1,"Line","","Closed","Closed","NO",10177,0.00262899260377086,0.00255920272553234,6.99213159355047e-05,0,0.607488751411438,"YES"
10177,13300,1,"Line","","Closed","Closed","NO",10177,0.0140461746334137,0.00957414501070258,0.00104522694749324,0,4.80298900604248,"YES"
13303,10177,1,"Line","","Closed","Closed","NO",13303,0.00725397448106142,0.00655193985796234,9.48689987590877e-05,0,1.26143455505371,"YES"
10193,10178,1,"Line","","Closed","Closed","NO",10193,0.0199788601992803,0.01819396312533,0.000394192701864928,0,4.22831678390503,"YES"
10210,10179,1,"Line","","Closed","Closed","NO",10210,0.0222679925083294,0.0203731074247415,0.000618907817071213,0,5.70289039611816,"YES"
10923,10179,1,"Line","","Closed","Closed","NO",10923,0.0467738226290895,0.0403417001753125,0.00074393747126647,0,8.29428768157959,"YES"
10180,10181,1,"Line","","Closed","Closed","NO",10180,0.00163564181251429,0.00116383356603829,0,0,0,"YES"
10180,10182,1,"Line","","Closed","Closed","NO",10180,0.0015472493685661,0.00129237568498149,0,0,0,"YES"
10181,10785,1,"Line","","Closed","Closed","NO",10181,0.0420401231553228,0.0355381440694149,0.00087867473415391,0,8.80926895141602,"YES"
11028,10181,1,"Line","","Closed","Closed","NO",11028,0.0655983282330057,0.0565023644862143,0.00111570148899396,0,12.8213148117065,"YES"
10251,10183,1,"Line","","Closed","Closed","NO",10251,0.0150906197994023,0.00997434039827641,0.00022353049485377,0,2.27968430519104,"YES"
10183,10839,1,"Line","","Closed","Closed","NO",10183,0.013814030435502,0.0135206116784469,0.000242696810611728,0,2.79110836982727,"YES"
10184,10185,1,"Line","","Closed","Closed","NO",10184,0.00220386938690918,0.00131275156633856,0,0,0,"YES"
10186,10187,1,"Line","","Closed","Closed","NO",10186,0.00213585631960497,0.00123453432666765,0,0,0,"YES"
10188,10189,1,"Line","","Closed","Closed","NO",10188,0.00195918295337241,0.00135165925801283,0,0,0,"YES"
10189,10213,1,"Line","","Closed","Closed","NO",10189,0.132721584378408,0.0562418288857723,0.00640511272610052,0,29.2778759002686,"YES"
10189,10843,1,"Line","","Closed","Closed","NO",10189,0.0255044899359479,0.0282315271346745,0.00108937354013151,0,7.982985496521,"YES"
10190,10191,1,"Line","","Closed","Closed","NO",10190,0.00223321341493708,0.00128525771791875,0,0,0,"YES"
10190,10476,1,"Line","","Closed","Closed","NO",10190,0.0312432981626906,0.0338579158987554,0.00857953761095421,0,27.641429901123,"YES"
10192,10195,1,"TransformerWinding","","Closed","Closed","NO",10192,0.00476027851093661,0.0338043207865749,0,0,0,"YES"
10192,10813,1,"Line","","Closed","Closed","NO",10192,0.00586221353368745,0.0124067547786292,0.0174652381282735,0,23.3210620880127,"YES"
10192,11001,1,"Line","","Closed","Closed","NO",10192,0.0177026363032879,0.0334907893803186,0.104017403417636,0,91.7881088256836,"YES"
10192,13180,1,"Line","","Closed","Closed","NO",10192,0.0046223218221714,0.00844073092483178,0.0132445427950898,0,14.938136100769,"YES"
13302,10192,1,"Line","","Closed","Closed","NO",13302,0.00348401800422601,0.00606457482432447,0.0133853585734084,0,11.9992952346802,"YES"
10193,10195,1,"TransformerWinding","","Closed","Closed","NO",10193,1.6194789646046e-06,1.14910766885932e-05,0,0,0,"YES"
10194,10195,1,"TransformerWinding","","Closed","Closed","NO",10194,0.0304314906999292,0.216104036708508,0,0,0,"YES"
10196,10198,1,"Line","","Closed","Closed","NO",10196,0.00209585055707864,0.00121493620584927,0,0,0,"YES"
10196,10735,1,"Line","","Closed","Closed","NO",10196,0.0030288445286425,0.00598341268948697,0.0105639333138702,0,12.379903793335,"YES"
10838,10196,1,"Line","","Closed","Closed","NO",10838,0.0037155646392068,0.0070362997982495,0.00993571177398867,0,12.993579864502,"YES"
10196,10857,1,"Line","","Closed","Closed","NO",10196,0.0097202931999028,0.0170513641343016,0.0265806326153499,0,31.1640090942383,"YES"
10200,10207,1,"Line","","Closed","Closed","NO",10200,0.00846269852190908,0.00847925455209144,0.000405805279685708,0,2.90740728378296,"YES"
10200,10251,1,"Line","","Closed","Closed","NO",10200,0.0109187313430403,0.00640154392535533,0.000120604851513698,0,1.33762550354004,"YES"
10280,10201,1,"Line","","Closed","Closed","NO",10280,0.0476289250848675,0.0405149639265512,0.00152129783790754,0,12.0870895385742,"YES"
10888,10201,1,"Line","","Closed","Closed","NO",10888,0.0506556968033725,0.0435694444025881,0.00145026767755673,0,11.5648136138916,"YES"
10238,10202,1,"Line","","Closed","Closed","NO",10238,0.0115370662815363,0.00791546671976407,0.000402407688570431,0,2.96455311775208,"YES"
10202,10761,1,"Line","","Closed","Closed","NO",10202,0.0177180965427624,0.0170531267371323,0.00183634324766959,0,8.01397895812988,"YES"
10203,10204,1,"Line","","Closed","Closed","NO",10203,0.00185820886801444,0.001360455817996,0,0,0,"YES"
10218,10203,1,"Line","","Closed","Closed","NO",10218,0.0471527433865651,0.0463477045744267,0.000855453483120222,0,9.41579437255859,"YES"
10248,10203,1,"Line","","Closed","Closed","NO",10248,0.0489600160518136,0.0349374700004356,0.00164390732024069,0,12.0998983383179,"YES"
10205,10206,1,"Line","","Closed","Closed","NO",10205,0.00181749632596708,0.00122272451313549,0,0,0,"YES"
10205,10226,1,"Line","","Closed","Closed","NO",10205,0.00439127483936946,0.00398602436603318,0.000323042320692778,0,1.58771097660065,"YES"
10205,10365,1,"Line","","Closed","Closed","NO",10205,0.0325071775694086,0.0284645909593642,0.00104113347990298,0,8.11005592346191,"YES"
10207,10220,1,"Line","","Closed","Closed","NO",10207,0.0112586195181781,0.00956516718729838,0.000193018775781263,0,2.02178502082825,"YES"
10208,10839,1,"Line","","Closed","Closed","NO",10208,0.0218056026151609,0.0212764354894299,0.00112983301840584,0,7.38906955718994,"YES"
10224,10209,1,"Line","","Closed","Closed","NO",10224,0.0277105623147792,0.0265308112478093,0.00100396346250661,0,7.61257743835449,"YES"
10209,10290,1,"Line","","Closed","Closed","NO",10209,0.0132028574709441,0.010040962932593,0.000627499050421286,0,3.42110919952393,"YES"
10212,10210,1,"Line","","Closed","Closed","NO",10212,0.0213939682508817,0.0199028124557369,0.000580185546790743,0,5.29882717132568,"YES"
10211,10212,1,"Line","","Closed","Closed","NO",10211,0.00182490867482168,0.00135684820770924,0,0,0,"YES"
10785,10212,1,"Line","","Closed","Closed","NO",10785,0.0185151989521193,0.0166515615064357,0.000265865760450491,0,3.09290218353271,"YES"
10213,10214,1,"Line","","Closed","Closed","NO",10213,0.00192493658228384,0.0012401486768651,0,0,0,"YES"
10693,10213,1,"Line","","Closed","Closed","NO",10693,0.0555420141131421,0.0566495669720412,0.00129596976776714,0,14.1906051635742,"YES"
10213,10863,1,"Line","","Closed","Closed","NO",10213,0.0323252550013971,0.0302942732954837,0.000650102414384603,0,6.45387125015259,"YES"
10215,10216,1,"Line","","Closed","Closed","NO",10215,0.0181312641103883,0.0182755330025345,0.000534120181892538,0,4.66719436645508,"YES"
10894,10215,1,"Line","","Closed","Closed","NO",10894,0.0822301247390358,0.0822827264426023,0.0101888914805864,0,47.2371406555176,"YES"
10216,10217,1,"Line","","Closed","Closed","NO",10216,0.00176149960817434,0.0012720101042026,0,0,0,"YES"
10216,10222,1,"Line","","Closed","Closed","NO",10216,0.0319269066432096,0.0349559286365157,0.00100477205884571,0,9.25729846954346,"YES"
10785,10216,1,"Line","","Closed","Closed","NO",10785,0.0126636625200887,0.010212961719323,0.000810029261684893,0,4.682945728302,"YES"
10218,10235,1,"Line","","Closed","Closed","NO",10218,0.0343163013186518,0.0246491818920164,0.00218625379165099,0,11.0534162521362,"YES"
10248,10218,1,"Line","","Closed","Closed","NO",10248,0.021551475477626,0.0204250694270741,0.000357406226564681,0,3.82819485664368,"YES"
10219,10220,1,"Line","","Closed","Closed","NO",10219,0.00167524089417009,0.00131133048787237,0,0,0,"YES"
10286,10221,1,"Line","","Closed","Closed","NO",10286,0.00930887397584124,0.0080117067606621,8.70174745324651e-05,0,1.27370285987854,"YES"
10221,10295,1,"Line","","Closed","Closed","NO",10221,0.0179168105852275,0.0150465591270182,0.00221123054068384,0,9.19486904144287,"YES"
10365,10221,1,"Line","","Closed","Closed","NO",10365,0.0126547407869828,0.0113585411893334,0.00038052129966499,0,3.12245440483093,"YES"
10222,10223,1,"Line","","Closed","Closed","NO",10222,0.00190424294725056,0.00116683946203144,0,0,0,"YES"
10222,10888,1,"Line","","Closed","Closed","NO",10222,0.14113853004008,0.0789763018509594,0.00459445892115337,0,28.6390933990479,"YES"
10224,10225,1,"Line","","Closed","Closed","NO",10224,0.00205992345792269,0.00126331601490615,0,0,0,"YES"
10224,10837,1,"Line","","Closed","Closed","NO",10224,0.0167303570693959,0.0148200619877985,0.000668991948245906,0,4.44221544265747,"YES"
10226,10247,1,"Line","","Closed","Closed","NO",10226,0.0110520761280386,0.0117997419746371,0.000205447057012488,0,2.48134255409241,"YES"
10235,10227,1,"Line","","Closed","Closed","NO",10235,0.0420502426486605,0.0397758522273512,0.00100145793728645,0,8.88031578063965,"YES"
10319,10228,1,"Line","","Closed","Closed","NO",10319,0.00919280714562539,0.00839091304804341,0.000316470283377051,0,2.54968619346619,"YES"
10228,10383,1,"Line","","Closed","Closed","NO",10228,0.011086195610305,0.0121019143848733,0.000432527456939513,0,3.32980823516846,"YES"
10229,10284,1,"Line","","Closed","Closed","NO",10229,0.010153431048463,0.00936958462486709,0.000306389647629246,0,2.66882944107056,"YES"
10229,10374,1,"Line","","Closed","Closed","NO",10229,0.0169973434450805,0.0137388747762704,0.000175244058844016,0,2.38309144973755,"YES"
10365,10230,1,"Line","","Closed","Closed","NO",10365,0.0054881185030113,0.00553664638140186,0.000589622367501864,0,2.76115417480469,"YES"
10230,10736,1,"Line","","Closed","Closed","NO",10230,0.0153272002764136,0.0150590107869667,0.000250727184716938,0,2.88933658599854,"YES"
10231,10251,1,"Line","","Closed","Closed","NO",10231,0.0334043561830111,0.0272936404964531,0.00412261459750647,0,14.479437828064,"YES"
10231,10736,1,"Line","","Closed","Closed","NO",10231,0.0203029930855023,0.0214315959076485,0.000829171910038992,0,6.38239288330078,"YES"
10231,10736,2,"Line","","Closed","Closed","NO",10231,0.0203029930855023,0.0214315959076485,0.000829171910038992,0,6.38239288330078,"YES"
10298,10232,1,"Line","","Closed","Closed","NO",10298,0.00914760223435041,0.00819696199017521,0.000288238392914387,0,2.31886029243469,"YES"
10364,10232,1,"Line","","Closed","Closed","NO",10364,0.00879778248426909,0.00952760030984482,0.000837942070332281,0,4.58498334884644,"YES"
10233,10234,1,"Line","","Closed","Closed","NO",10233,0.00209415951106205,0.00130472741594437,0,0,0,"YES"
10233,10242,1,"Line","","Closed","Closed","NO",10233,0.0140857226741505,0.0143059074244949,0.00070597543498899,0,4.45180606842041,"YES"
10233,10309,1,"Line","","Closed","Closed","NO",10233,0.0108647706639703,0.00775949188700137,9.33075323704433e-05,0,1.31977987289429,"YES"
10315,10233,1,"Line","","Closed","Closed","NO",10315,0.00567727549013613,0.00613533685332788,0.000123160434491809,0,1.23455452919006,"YES"
10235,10236,1,"Line","","Closed","Closed","NO",10235,0.00155970993872076,0.00128110992925993,0,0,0,"YES"
10238,10237,1,"Line","","Closed","Closed","NO",10238,0.0150625725400126,0.0141801847209479,0.000284891732956185,0,3.31082344055176,"YES"
10237,13350,1,"Line","","Closed","Closed","NO",10237,0.0186605459268902,0.016801330307738,0.00070363404030326,0,5.19690942764282,"YES"
10239,10240,1,"Line","","Closed","Closed","NO",10239,0.00192014158980114,0.00124299511455724,0,0,0,"YES"
10284,10240,1,"Line","","Closed","Closed","NO",10284,0.00681853287592615,0.00770042917441884,8.42049323928409e-05,0,1.23200738430023,"YES"
10240,10306,1,"Line","","Closed","Closed","NO",10240,0.0206779956566474,0.0169018767929534,0.000434435919664628,0,4.47124052047729,"YES"
10260,10241,1,"Line","","Closed","Closed","NO",10260,0.00418194911543616,0.00452407493295303,0.000178560389589312,0,1.38816344738007,"YES"
10241,10322,1,"Line","","Closed","Closed","NO",10241,0.00946569099764253,0.00504298274487384,0.000679282508043284,0,2.57576370239258,"YES"
10242,10243,1,"Line","","Closed","Closed","NO",10242,0.00163011402610671,0.00121534060387274,0,0,0,"YES"
10270,10242,1,"Line","","Closed","Closed","NO",10270,0.0149947585871751,0.0112290214518803,0.000292768320312727,0,2.50968170166016,"YES"
