"BusNum","GenID","GenStatus","GenVoltSet","GenRegNum","GenRMPCT","GenAGCAble","GenParFac","GenMWSetPoint","GenMWMax","GenMWMin","GenEnforceMWLimits","GenAVRAble","GenMvrSetPoint","GenMVRMax","GenMVRMin","GenUseCapCurve","GenWindControlMode","GenWindPowerFactor","GenUseLDCRCC","GenRLDCRCC","GenXLDCRCC","GenMVABase","GenZR","GenZX","GenStepR","GenStepX","GenStepTap","TSGovRespLimit","GenUnitType:1","AreaNum","ZoneNum","BANumber","OwnerNum","OwnPercent","OwnerNum:1","OwnPercent:1","OwnerNum:2","OwnPercent:2","OwnerNum:3","OwnPercent:3","OwnerNum:4","OwnPercent:4","OwnerNum:5","OwnPercent:5","OwnerNum:6","OwnPercent:6","OwnerNum:7","OwnPercent:7","EMSType","EMSDeviceID","DataMaintainerAssign","llLabels","GenUnitType","GenTotalFixedCosts","GenCostModel","GenFuelType","GenFuelCost","GenFixedCost","GenIOD","GenIOC","GenIOB"
10785,1,"Closed",0.959517995811402,10785,1,"NO ",0.0280786793735092,0.0281932278687983,0.0280786776916459,0.0140561179610316,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0251996600507969,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
10785,2,"Closed",0.959517995811402,10785,1,"NO ",0.0280786793735092,0.02223973342202,0.0280786776916459,0.033869151598361,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0281360201554904,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
10791,1,"Closed",0.979476630567566,10789,1,"NO ",0.0750427641932407,0.0416434133697142,0.0750427597073677,0.0416186366145126,"YES","YES",0.0434350760899466,0.0434348755452005,-15.1631996035576,"NO ","None",1,"NO",0,1,0.0771874349211928,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
10796,1,"Open",0.981919848751664,10794,1,"YES",0.0297177894911655,0,0.0297177884800326,0.0155898940111594,"YES","YES",0,0.0411131361264971,-4.63000014424324,"NO ","None",1,"NO",0,1,0.0314939568814201,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.171689553770407,"Cubic","Natural Gas",0.56367909363574,0.171689553770407,0,0.468009478672986,0.577160033763771
10797,1,"Closed",0.981919848751664,10794,1,"YES",0.0297177894911655,0.0297177881443466,0.0297177884800326,0.0185538923671985,"YES","YES",0.0205547006927459,0.0411040346383363,-4.62870001792908,"NO ","None",1,"NO",0,1,0.0354519656134826,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.171689553770407,"Cubic","Natural Gas",0.586934756115993,0.171689553770407,0,0.468009478672986,0.577160033763771
10797,2,"Closed",0.981919848751664,10794,1,"YES",0.0297177894911655,0.0297177881443466,0.0297177884800326,0.0349662348827282,"YES","YES",0.0205547006927459,0.0411040346383363,-4.62870001792908,"NO ","None",1,"NO",0,1,0.0236346444630172,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.171689553770407,"Cubic","Natural Gas",0.567080898969104,0.171689553770407,0,0.468009478672986,0.577160033763771
10798,1,"Closed",0.966898938866686,10795,1,"YES",0.0297177894911655,0.0297177881443466,0.0297177884800326,0.029015693068925,"YES","YES",-0.00896630724337286,0.0411131361264971,-4.63000014424324,"NO ","None",1,"NO",0,1,0.0236346444630172,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.171689553770407,"Cubic","Natural Gas",0.546987383976794,0.171689553770407,0,0.468009478672986,0.577160033763771
10800,1,"Closed",0.979099991145158,10800,1,"NO ",0.0696978381235551,0.0589197855769643,0.0696978345162964,0.060627087824821,"YES","YES",-0.0272730670519944,0.0403412237368104,-14.0832006931305,"NO ","None",1,"NO",0,1,0.073197701892189,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
10802,1,"Closed",0.979350373311842,10801,1,"NO ",0.00855188171149683,0.00731300568243701,0.0085518814738496,0.0125104940701592,"YES","YES",0.00892370261698369,0.0089236614152215,-0.588000006973743,"NO ","None",1,"NO",0,1,0.00801995383253203,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10803,1,"Closed",0.979350373311842,10801,1,"NO ",0.00855188171149683,0.00858676985244683,0.0085518814738496,0.00868780551258388,"YES","YES",0.00892370261698369,0.0089236614152215,-0.588000006973743,"NO ","None",1,"NO",0,1,0.00686923349878197,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10806,1,"Closed",0.962285891542885,10805,1,"NO ",0.03249714941626,0.0248573223420816,0.0324971503439875,0.0360939001076104,"YES","YES",-0.00432706627474566,0.0339099142435508,-2.23440006375313,"NO ","None",1,"NO",0,1,0.0297102505564346,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10806,2,"Closed",0.962285891542885,10805,1,"NO ",0.03249714941626,0.0307500605131653,0.0324971503439875,0.0368526315396637,"YES","YES",-0.00432706627474566,0.0339099142435508,-2.23440006375313,"NO ","None",1,"NO",0,1,0.0348469424289953,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10807,1,"Open",0.962285891542885,10805,1,"NO ",0.03249714941626,0,0.0324971503439875,0.0441433530089674,"YES","YES",0,0.0339091379910729,-2.2299999371171,"NO ","None",1,"NO",0,1,0.0387676184114302,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10807,2,"Closed",0.962285891542885,10805,1,"NO ",0.03249714941626,0.0216529715325052,0.0324971503439875,0.0302343120155417,"YES","YES",-0.00431854513303955,0.0339091379910729,-2.2299999371171,"NO ","None",1,"NO",0,1,0.0290444230099982,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10811,1,"Closed",0.980982963799856,10808,1,"YES",0.855188171149683,0.855188156875783,0.855188166499905,0.985677032066004,"YES","YES",0.575121225225485,0.855184184570839,-98.4000027179718,"NO ","None",1,"NO",0,1,0.793703381088349,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.259134490800726,"Cubic","Nuclear",0.167008951512792,0.259134490800726,0,0.225118483412322,0.997894816148483
10813,1,"Closed",0.955827580398095,10813,1,"NO ",0.047748006222524,0.0403005738565656,0.0477480071522857,0.0375250021765525,"YES","YES",-0.00635194103376577,0.0498276465557753,-3.28000001609325,"NO ","None",1,"NO",0,1,0.0422274240104389,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10813,2,"Open",0.955827580398095,10813,1,"NO ",0.047748006222524,0.0479428006086597,0.0477480071522857,0.0638061005786674,"YES","YES",0,0.0498237739504766,-3.28299999237061,"NO ","None",1,"NO",0,1,0.0519729386320253,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10817,1,"Closed",0.979099991145158,10817,1,"NO ",0.0361317007747881,0.0362791055188553,0.0361317021075306,0.0463075888496792,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0390871272476188,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
10818,1,"Open",0.979099991145158,10818,1,"NO ",0.0051311288909696,0.00431583771819201,0.00513112877811562,0.00489288662811288,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.00408080173890573,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
10821,1,"Open",0.988514405503963,10820,1,"NO ",0.107753707390004,0.0931790488169787,0.107753706464311,0.134155308769398,"YES","YES",0,0.0623680255359709,-21.772800385952,"NO ","None",1,"NO",0,1,0.117900684810667,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
10829,1,"Closed",0.963208523453379,10824,1,"NO ",0.0962086692543393,0.0538409447874263,0.0962086704303455,0.0404957709509335,"YES","YES",-0.0128103936335045,0.100391192003378,-6.615000218153,"NO ","None",1,"NO",0,1,0.0953899383753424,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10830,1,"Closed",0.963208523453379,10824,1,"NO ",0.0962086692543393,0.096601164705269,0.0962086704303455,0.121184758902601,"YES","YES",-0.0128103936335045,0.100391192003378,-6.615000218153,"NO ","None",1,"NO",0,1,0.0905156092275781,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10831,1,"Closed",0.963208523453379,10824,1,"NO ",0.0962086692543393,0.0759583105065459,0.0962086704303455,0.0962368396216916,"YES","YES",-0.0128103936335045,0.100391192003378,-6.615000218153,"NO ","None",1,"NO",0,1,0.0861924478487411,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10832,1,"Closed",0.963208523453379,10824,1,"NO ",0.0962086692543393,0.096601164705269,0.0962086704303455,0.0963337826198599,"YES","YES",-0.012820076634307,0.100391192003378,-6.6200003027916,"NO ","None",1,"NO",0,1,0.0813538277235546,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10833,1,"Closed",0.963208523453379,10824,1,"NO ",0.0962086692543393,0.0630728064992675,0.0962086704303455,0.103545228360685,"YES","YES",-0.0128103936335045,0.100391192003378,-6.615000218153,"NO ","None",1,"NO",0,1,0.100382948781725,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10834,1,"Closed",0.963208523453379,10824,1,"NO ",0.0962086692543393,0.0540873947613444,0.0962086704303455,0.0725420159795523,"YES","YES",-0.0128103936335045,0.100391192003378,-6.615000218153,"NO ","None",1,"NO",0,1,0.0992692839099935,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10836,1,"Closed",0.962285891542885,10836,1,"YES",0.0633551914334337,0.0633551898970345,0.0633551898995883,0.0432195611258602,"YES","YES",-0.019109852976063,0.0876294627534092,-9.86789986491203,"NO ","None",1,"NO",0,1,0.0659466038981211,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.190036272609484,"Cubic","Natural Gas",0.524627724521407,0.190036272609484,0,0.468009478672986,0.585048891232833
10836,2,"Closed",0.962285891542885,10836,1,"YES",0.0633551914334337,0.0633551898970345,0.0633551898995883,0.031347875985297,"YES","YES",-0.019113920384685,0.087629266526017,-9.87000018358231,"NO ","None",1,"NO",0,1,0.0512522459755785,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.190036272609484,"Cubic","Natural Gas",0.53328112633509,0.190036272609484,0,0.468009478672986,0.585048891232833
10838,1,"Closed",0.979099991145158,10838,1,"NO ",0.0456100357946497,0.0326185878905701,0.0456100345271979,0.039150428557932,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0519034448439596,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
10842,1,"Closed",0.977217130719131,10842,1,"NO ",0.00912200729485845,0.00751129740448167,0.00912200754260441,0.0109827229506117,"YES","YES",0.00951861631716329,0.00951857236861606,-0.627199979498982,"NO ","None",1,"NO",0,1,0.00725475894723332,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10842,2,"Closed",0.977217130719131,10842,1,"NO ",0.00912200729485845,0.0058816985062819,0.00912200754260441,0.00654934187588872,"YES","YES",0.00951861631716329,0.00951857236861606,-0.627199979498982,"NO ","None",1,"NO",0,1,0.00907945032666534,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10843,1,"Closed",0.958595363900907,10843,1,"NO ",0.00912200729485845,0.00790700490472256,0.00912200754260441,0.00397331862507302,"YES","YES",-0.00121461502030778,0.00951857236861606,-0.627199979498982,"NO ","None",1,"NO",0,1,0.00740118356080791,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10843,2,"Open",0.958595363900907,10843,1,"NO ",0.00912200729485845,0.00535533942272863,0.00912200754260441,0.00748106023605351,"YES","YES",0,0.00951857236861606,-0.627199979498982,"NO ","None",1,"NO",0,1,0.00809205834018859,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10843,3,"Closed",0.958595363900907,10843,1,"NO ",0.00912200729485845,0.00636136546430573,0.00912200754260441,0.0110095752907338,"YES","YES",-0.00122003745025728,0.00952786719847214,-0.630000000819564,"NO ","None",1,"NO",0,1,0.00725475894723332,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10847,1,"Closed",0.944248723875831,10844,1,"NO ",0.0716220093337859,0.0719141987804422,0.0716220086045458,0.0273701291935455,"YES","YES",-0.00953662603494267,0.074735660925715,-4.92449998855591,"NO ","None",1,"NO",0,1,0.0673651100104264,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10848,1,"Closed",0.944248723875831,10844,1,"NO ",0.0716220093337859,0.0561890543540954,0.0716220086045458,0.0376984188109842,"YES","YES",-0.00953662603494267,0.074735660925715,-4.92449998855591,"NO ","None",1,"NO",0,1,0.0793713759104114,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10849,1,"Closed",0.944248723875831,10844,1,"NO ",0.0716220093337859,0.0596708943651342,0.0716220086045458,0.0230276611397762,"YES","YES",-0.00952791118993486,0.0747317883204163,-4.91999983787537,"NO ","None",1,"NO",0,1,0.0728005006354805,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10850,1,"Closed",0.944248723875831,10844,1,"NO ",0.0716220093337859,0.062468753915357,0.0716220086045458,0.101859583608721,"YES","YES",-0.00952791118993486,0.0747317883204163,-4.91999983787537,"NO ","None",1,"NO",0,1,0.0684724529408875,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10851,1,"Closed",0.944248723875831,10844,1,"NO ",0.0716220093337859,0.057500626457127,0.0716220086045458,0.0987203699568226,"YES","YES",-0.00953662603494267,0.074735660925715,-4.92449998855591,"NO ","None",1,"NO",0,1,0.0612785507862039,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10852,1,"Closed",0.944248723875831,10844,1,"NO ",0.0716220093337859,0.0708841399958345,0.0716220086045458,0.0951882059206036,"YES","YES",-0.00953662603494267,0.074735660925715,-4.92449998855591,"NO ","None",1,"NO",0,1,0.0569611924478487,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10853,1,"Open",0.980982963799856,10844,1,"NO ",0.00712656809291402,0.00490921583604457,0.00712656816036001,0.00720008944027885,"YES","YES",0,0.00743638475315933,-0.490000005811453,"NO ","None",1,"NO",0,1,0.00753390270731297,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10859,1,"Open",0.985616548970588,10856,1,"YES",0.520168222500642,0.255634872670883,0.520168187049575,0.750603849307025,"YES","YES",0,0.658688214804447,-89.0478014945984,"NO ","None",1,"NO",0,1,0.478816394220691,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.363687602746826,"Cubic","Coal",0.448936428543634,0.363687602746826,0,1,1
10860,1,"Closed",0.965902460490177,10856,1,"YES",0.520168222500642,0.231045986866511,0.520168187049575,0.655931178260804,"YES","YES",-0.172451326840347,0.65868161232984,-89.0500009059906,"NO ","None",1,"NO",0,1,0.50276024085299,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.363687602746826,"Cubic","Coal",0.417935892945926,0.363687602746826,0,1,1
10864,1,"Closed",0.985690170979259,10862,1,"NO ",0.10689852139371,0.074138394547339,0.106898520812488,0.100890047178842,"YES","YES",0.111546276219448,0.111545761197451,-7.34999999403954,"NO ","None",1,"NO",0,1,0.106480214658878,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10865,1,"Closed",0.985690170979259,10862,1,"NO ",0.10689852139371,0.0793989880874878,0.106898520812488,0.114734148511113,"YES","YES",0.111546276219448,0.111545761197451,-7.34999999403954,"NO ","None",1,"NO",0,1,0.118458001553935,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10867,1,"Closed",0.954591269350047,10866,1,"NO ",0.010689852139371,0.00795707338593799,0.0106898525060254,0.0121231392604891,"YES","YES",-0.00143305986077556,0.0111545764083148,-0.740000000223517,"NO ","None",1,"NO",0,1,0.00862038852869487,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10867,2,"Closed",0.954591269350047,10866,1,"NO ",0.010689852139371,0.00815234382144034,0.0106898525060254,0.00951324004539051,"YES","YES",-0.0014233770403299,0.0111545764083148,-0.735000008717179,"NO ","None",1,"NO",0,1,0.0115430237075392,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10869,1,"Open",0.960874279309556,10868,1,"NO ",0.00712656809291402,0,0.00712656816036001,0.00653430880769405,"YES","YES",0,0.00743638475315933,-0.490000005811453,"NO ","None",1,"NO",0,1,0.00566778034306953,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10869,2,"Closed",0.960874279309556,10868,1,"NO ",0.00712656809291402,0.00715564181027412,0.00712656816036001,0.00216409593177788,"YES","YES",0.00743641908796227,0.00743638475315933,-0.490000005811453,"NO ","None",1,"NO",0,1,0.00630365271993956,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10872,1,"Closed",0.981784613202199,10870,1,"YES",0.0440421902704947,0.0440421879977366,0.0440421885018355,0.0590100833742345,"YES","YES",0.0609170494041909,0.0609167681431616,-6.85980021953583,"NO ","None",1,"NO",0,1,0.0512278706110506,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.179502464887277,"Cubic","Natural Gas",0.552500349466231,0.179502464887277,0,0.468009478672986,0.580519571399187
10873,1,"Closed",0.959517995811402,10873,1,"NO ",0.0210946418268825,0.0156780108635036,0.021094641712188,0.0269776609569357,"YES","YES",-0.00280802261852028,0.0220186699051728,-1.44999995827675,"NO ","None",1,"NO",0,1,0.0187442358770772,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10873,2,"Open",0.959517995811402,10873,1,"NO ",0.0210946418268825,0.0135565633633405,0.021094641712188,0.00963563042403651,"YES","YES",0,0.0220116980613565,-1.45039996132255,"NO ","None",1,"NO",0,1,0.0218253520049981,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10879,1,"Closed",0.949756794856874,10874,1,"NO ",0.0962086692543393,0.0503971835429303,0.0962086704303455,0.0597542564500844,"YES","YES",-0.012820076634307,0.100391192003378,-6.6200003027916,"NO ","None",1,"NO",0,1,0.0849028150713696,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10880,1,"Closed",0.949756794856874,10874,1,"NO ",0.0962086692543393,0.0781539216079667,0.0962086704303455,0.111104265031061,"YES","YES",-0.012820076634307,0.100391192003378,-6.6200003027916,"NO ","None",1,"NO",0,1,0.100319262358314,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10881,1,"Closed",0.949756794856874,10874,1,"NO ",0.0962086692543393,0.0523482170470585,0.0962086704303455,0.0389951425559249,"YES","YES",-0.0128103936335045,0.100391192003378,-6.615000218153,"NO ","None",1,"NO",0,1,0.100885287986478,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
10882,1,"Open",0.965053675045697,10874,1,"NO ",0.0962086692543393,0,0.0962086704303455,0.0564135676716478,"YES","YES",0,0.100391192003378,-6.6200003027916,"NO ","None",1,"NO",0,1,0.104096548756264,0,1,0,0,1,"Normal","UN",1,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
